FECHA (YYMMDD);HORA (HHMM);Direccion Viento (grados);
251102;1600;;
251102;1700;;
251102;1800;;
251102;1900;;
251102;2000;;
251102;2100;;
251102;2200;;
251102;2300;;
251103;0000;;
251103;0100;;
251103;0200;;
251103;0300;;
251103;0400;;
251103;0500;;
251103;0600;;
251103;0700;;
251103;0800;;
251103;0900;;
251103;1000;;
251103;1100;;
251103;1200;;
251103;1300;;
251103;1400;;
251103;1500;2,24208e-44;
251103;1600;305,013;
251103;1700;327,731;
251103;1800;330,221;
251103;1900;326,734;
251103;2000;337,976;
251103;2100;343,144;
251103;2200;329,723;
251103;2300;347,166;
251104;0000;339,061;
251104;0100;334,555;
251104;0200;334,925;
251104;0300;224,889;
251104;0400;170,715;
251104;0500;156,376;
251104;0600;150,562;
251104;0700;178,771;
251104;0800;180,467;
251104;0900;221,777;
251104;1000;277,426;
251104;1100;286,209;
251104;1200;266,351;
251104;1300;252,289;
251104;1400;283,874;
251104;1500;237,919;
251104;1600;237,631;
251104;1700;233,237;
251104;1800;237,525;
251104;1900;315,749;
251104;2000;337,006;
251104;2100;101,973;
251104;2200;83,9073;
251104;2300;108,141;
251105;0000;135,255;
251105;0100;133,31;
251105;0200;129,45;
251105;0300;105,575;
251105;0400;147,934;
251105;0500;143,887;
251105;0600;139,959;
251105;0700;174,518;
251105;0800;185,489;
251105;0900;242,431;
251105;1000;301,867;
251105;1100;322,507;
251105;1200;326,128;
251105;1300;326,539;
251105;1400;263,861;
251105;1500;242,279;
251105;1600;231,29;
251105;1700;238,674;
251105;1800;235,083;
251105;1900;161,743;
251105;2000;142,829;
251105;2100;138,368;
251105;2200;54,0841;
251105;2300;91,0277;
251106;0000;344,147;
251106;0100;330,79;
251106;0200;334,337;
251106;0300;344,731;
251106;0400;356,313;
251106;0500;348,462;
251106;0600;2,80205;
251106;0700;41,7392;
251106;0800;11,0687;
251106;0900;305,066;
251106;1000;324,223;
251106;1100;324,996;
251106;1200;311,809;
251106;1300;304,838;
251106;1400;295,933;
251106;1500;258,617;
251106;1600;273,387;
251106;1700;286,319;
251106;1800;304,752;
251106;1900;324,812;
251106;2000;267,91;
251106;2100;262,252;
251106;2200;205,196;
251106;2300;245,262;
251107;0000;4,37613;
251107;0100;5,51383;
251107;0200;353,337;
251107;0300;354,18;
251107;0400;338,37;
251107;0500;237,664;
251107;0600;161,953;
251107;0700;155,499;
251107;0800;92,1311;
251107;0900;230,156;
251107;1000;229,363;
251107;1100;196,265;
251107;1200;231,546;
251107;1300;233,781;
251107;1400;236,38;
251107;1500;236,422;
251107;1600;239,904;
251107;1700;244,372;
251107;1800;172,555;
251107;1900;198,143;
251107;2000;211,595;
251107;2100;99,1143;
251107;2200;130,844;
251107;2300;71,368;
251108;0000;110,543;
251108;0100;121,079;
251108;0200;130,616;
251108;0300;152,611;
251108;0400;149,394;
251108;0500;117,015;
251108;0600;121,678;
251108;0700;149,506;
251108;0800;273,384;
251108;0900;302,226;
251108;1000;311,115;
251108;1100;320,185;
251108;1200;324,18;
251108;1300;318,858;
251108;1400;316,221;
251108;1500;318,141;
251108;1600;310,191;
251108;1700;307,343;
251108;1800;257,1;
251108;1900;245,23;
251108;2000;142,427;
251108;2100;160,552;
251108;2200;147,219;
251108;2300;83,6356;
251109;0000;298,964;
251109;0100;53,3094;
251109;0200;22,7062;
251109;0300;41,2828;
251109;0400;23,6593;
251109;0500;146,677;
251109;0600;102,878;
251109;0700;;
251109;0800;;
251109;0900;;
251109;1000;;
251109;1100;;
251109;1200;;
251109;1300;;
251109;1400;;
251109;1500;;
251109;1600;;
251109;1700;;
251109;1800;;
251109;1900;;
251109;2000;;
251109;2100;;
251109;2200;;
251109;2300;;
251110;0000;;
251110;0100;;
251110;0200;;
251110;0300;;
251110;0400;;
251110;0500;;
251110;0600;;
251110;0700;;
251110;0800;;
251110;0900;;
251110;1000;;
251110;1100;210,555;
251110;1200;232,061;
251110;1300;245,508;
251110;1400;254,99;
251110;1500;258,614;
251110;1600;257,01;
251110;1700;260,227;
251110;1800;262,555;
251110;1900;259,739;
251110;2000;254,898;
251110;2100;273,783;
251110;2200;302,208;
251110;2300;334,714;
251111;0000;11,0843;
251111;0100;352,107;
251111;0200;331,68;
251111;0300;339,659;
251111;0400;348,367;
251111;0500;337,374;
251111;0600;321,239;
251111;0700;2,61457;
251111;0800;317,306;
251111;0900;256,883;
251111;1000;261,777;
251111;1100;246,798;
251111;1200;225,208;
251111;1300;227,541;
251111;1400;241,851;
251111;1500;249,724;
251111;1600;232,424;
251111;1700;243,938;
251111;1800;222,882;
251111;1900;201,852;
251111;2000;185,549;
251111;2100;119,936;
251111;2200;121,338;
251111;2300;95,7231;
251112;0000;149,476;
251112;0100;140,413;
251112;0200;137,366;
251112;0300;158,667;
251112;0400;153,758;
251112;0500;165,198;
251112;0600;159,206;
251112;0700;158,309;
251112;0800;153,16;
251112;0900;141,054;
251112;1000;129,549;
251112;1100;132,061;
251112;1200;128,988;
251112;1300;199,915;
251112;1400;209,979;
251112;1500;208,81;
251112;1600;211,429;
251112;1700;219,13;
251112;1800;200,97;
251112;1900;184,693;
251112;2000;123,069;
251112;2100;114,193;
251112;2200;122,715;
251112;2300;61,6014;
251113;0000;73,905;
251113;0100;107,78;
251113;0200;156,905;
251113;0300;141,745;
251113;0400;127,054;
251113;0500;100,304;
251113;0600;138,028;
251113;0700;145,613;
251113;0800;137,333;
251113;0900;126,357;
251113;1000;134,394;
251113;1100;202,509;
251113;1200;200,855;
251113;1300;198,8;
251113;1400;210,744;
251113;1500;211,044;
251113;1600;215,188;
251113;1700;210,797;
251113;1800;200,157;
251113;1900;131,506;
251113;2000;114,614;
251113;2100;92,767;
251113;2200;109,338;
251113;2300;85,3351;
251114;0000;85,0137;
251114;0100;90,5854;
251114;0200;68,4589;
251114;0300;81,9535;
251114;0400;93,0031;
251114;0500;93,834;
251114;0600;57,4296;
251114;0700;201,813;
251114;0800;235,897;
251114;0900;275,305;
251114;1000;291,576;
251114;1100;296,054;
251114;1200;305,801;
251114;1300;301,063;
251114;1400;239,402;
251114;1500;207,998;
251114;1600;198,656;
251114;1700;193,049;
251114;1800;180,987;
251114;1900;122,528;
251114;2000;106,511;
251114;2100;308,113;
251114;2200;306,876;
251114;2300;47,8035;
251115;0000;351,962;
251115;0100;54,2852;
251115;0200;31,3499;
251115;0300;63,6687;
251115;0400;85,8842;
251115;0500;136,499;
251115;0600;119,684;
251115;0700;153,466;
251115;0800;195,43;
251115;0900;274,058;
251115;1000;269,637;
251115;1100;178,298;
251115;1200;253,91;
251115;1300;236,878;
251115;1400;224,084;
251115;1500;210,404;
251115;1600;101,038;
251115;1700;54,8107;
251115;1800;222,423;
251115;1900;126,106;
251115;2000;141,066;
251115;2100;173,622;
251115;2200;126,081;
251115;2300;137,049;
251116;0000;174,163;
251116;0100;142,174;
251116;0200;121,731;
251116;0300;118,288;
251116;0400;99,7032;
251116;0500;110,093;
251116;0600;112,6;
251116;0700;116,673;
251116;0800;156,236;
251116;0900;154,125;
251116;1000;184,636;
251116;1100;177,55;
251116;1200;198,147;
251116;1300;201,239;
251116;1400;192,852;
251116;1500;191,015;
251116;1600;202,24;
251116;1700;196,729;
251116;1800;158,774;
251116;1900;146,957;
251116;2000;114,129;
251116;2100;89,363;
251116;2200;74,9495;
251116;2300;101,611;
251117;0000;51,2629;
251117;0100;109,733;
251117;0200;128,935;
251117;0300;137,138;
251117;0400;132,027;
251117;0500;122,529;
251117;0600;159,31;
251117;0700;155,493;
251117;0800;171,267;
251117;0900;187,962;
251117;1000;183,009;
251117;1100;175,334;
251117;1200;200,768;
251117;1300;228,502;
251117;1400;209,769;
251117;1500;215,351;
251117;1600;214,948;
251117;1700;213,082;
251117;1800;208,324;
251117;1900;145,921;
251117;2000;123,455;
251117;2100;88,3488;
251117;2200;111,08;
251117;2300;111,631;
251118;0000;131,297;
251118;0100;142,886;
251118;0200;143,86;
251118;0300;141,174;
251118;0400;137,152;
251118;0500;144,361;
251118;0600;133,022;
251118;0700;139,419;
251118;0800;130,901;
251118;0900;108,705;
251118;1000;55,4854;
251118;1100;135,631;
251118;1200;148,574;
251118;1300;193,22;
251118;1400;200,819;
251118;1500;199,941;
251118;1600;208,89;
251118;1700;218,613;
251118;1800;130,706;
251118;1900;141,96;
251118;2000;122,055;
251118;2100;87,9287;
251118;2200;52,9042;
251118;2300;106,807;
251119;0000;108,972;
251119;0100;113,042;
251119;0200;172,245;
251119;0300;164,521;
251119;0400;163,987;
251119;0500;165,696;
251119;0600;163,954;
251119;0700;163,609;
251119;0800;179,024;
251119;0900;246,435;
251119;1000;286,631;
251119;1100;202,045;
251119;1200;200,321;
251119;1300;210,639;
251119;1400;215,83;
251119;1500;224,938;
251119;1600;222,985;
251119;1700;214,641;
251119;1800;123,948;
251119;1900;131,264;
251119;2000;124,343;
251119;2100;119,103;
251119;2200;122,97;
251119;2300;142,401;
251120;0000;144,331;
251120;0100;130,623;
251120;0200;128,169;
251120;0300;122,173;
251120;0400;105,325;
251120;0500;217,116;
251120;0600;183,652;
251120;0700;184,232;
251120;0800;202,994;
251120;0900;203,645;
251120;1000;205,568;
251120;1100;200,25;
251120;1200;201,497;
251120;1300;211,684;
251120;1400;194,289;
251120;1500;203,226;
251120;1600;211,809;
251120;1700;205,714;
251120;1800;195,928;
251120;1900;141,518;
251120;2000;134,127;
251120;2100;142,108;
251120;2200;145,005;
251120;2300;127,94;
251121;0000;140,125;
251121;0100;147,133;
251121;0200;143,287;
251121;0300;151,838;
251121;0400;169,77;
251121;0500;156,061;
251121;0600;167,974;
251121;0700;176,956;
251121;0800;171,076;
251121;0900;173,944;
251121;1000;166,349;
251121;1100;161,729;
251121;1200;188,344;
251121;1300;190,701;
251121;1400;175,958;
251121;1500;189,455;
251121;1600;204,186;
251121;1700;159,596;
251121;1800;144,916;
251121;1900;123,362;
251121;2000;140,09;
251121;2100;291,488;
251121;2200;298,292;
251121;2300;320,145;
251122;0000;10,3409;
251122;0100;349,897;
251122;0200;338,839;
251122;0300;18,9846;
251122;0400;118,774;
251122;0500;121,501;
251122;0600;140,358;
251122;0700;146,427;
251122;0800;175,645;
251122;0900;166,227;
251122;1000;183,838;
251122;1100;236,02;
251122;1200;322,973;
251122;1300;329,987;
251122;1400;338,022;
251122;1500;336,807;
251122;1600;340,005;
251122;1700;338,199;
251122;1800;331,953;
251122;1900;320,924;
251122;2000;320,578;
251122;2100;318,289;
251122;2200;316,532;
251122;2300;315,712;
251123;0000;318,973;
251123;0100;319,575;
251123;0200;345,106;
251123;0300;342,109;
251123;0400;315,855;
251123;0500;338,352;
251123;0600;345,615;
251123;0700;325,4;
251123;0800;311,237;
251123;0900;303,235;
251123;1000;313,741;
251123;1100;335,995;
251123;1200;334,162;
251123;1300;337,322;
251123;1400;333,354;
251123;1500;332,519;
251123;1600;332,207;
251123;1700;317,868;
251123;1800;314,495;
251123;1900;315,656;
251123;2000;334,648;
251123;2100;335,14;
251123;2200;339,511;
251123;2300;337,219;
251124;0000;318,88;
251124;0100;311,083;
251124;0200;318,906;
251124;0300;322,34;
251124;0400;296,168;
251124;0500;244,801;
251124;0600;278,898;
251124;0700;315,617;
251124;0800;340,762;
251124;0900;298,601;
251124;1000;311,541;
251124;1100;334,55;
251124;1200;336,657;
251124;1300;342,505;
251124;1400;338,048;
251124;1500;323,79;
251124;1600;312,684;
251124;1700;309,104;
251124;1800;309,58;
251124;1900;298,007;
251124;2000;298,427;
251124;2100;316,955;
251124;2200;310,251;
251124;2300;324,302;
251125;0000;344,295;
251125;0100;0,469954;
251125;0200;341,566;
251125;0300;289,252;
251125;0400;301,104;
251125;0500;290,646;
251125;0600;307,593;
251125;0700;307,452;
251125;0800;317,707;
251125;0900;316,33;
251125;1000;317,532;
251125;1100;307,903;
251125;1200;299,064;
251125;1300;314,504;
251125;1400;314,096;
251125;1500;294,092;
251125;1600;286,379;
251125;1700;302,963;
251125;1800;303,625;
251125;1900;297,802;
251125;2000;295,024;
251125;2100;295,497;
251125;2200;287,414;
251125;2300;292,61;
251126;0000;290,571;
251126;0100;277,531;
251126;0200;268,243;
251126;0300;270,382;
251126;0400;259,834;
251126;0500;267,707;
251126;0600;262,117;
251126;0700;258,199;
251126;0800;255,109;
251126;0900;302,175;
251126;1000;327,766;
251126;1100;317,79;
251126;1200;287,397;
251126;1300;303,643;
251126;1400;296,846;
251126;1500;293,841;
251126;1600;287,88;
251126;1700;291,445;
251126;1800;274,069;
251126;1900;296,968;
251126;2000;9,6642;
251126;2100;343,267;
251126;2200;334,023;
251126;2300;149,738;
251127;0000;95,5553;
251127;0100;50,3468;
251127;0200;129,58;
251127;0300;150,778;
251127;0400;170,762;
251127;0500;150,66;
251127;0600;158,383;
251127;0700;171,454;
251127;0800;181,419;
251127;0900;189,405;
251127;1000;202,499;
251127;1100;250,476;
251127;1200;279,725;
251127;1300;286,005;
251127;1400;267,974;
251127;1500;284,318;
251127;1600;297,546;
251127;1700;301,114;
251127;1800;275,237;
251127;1900;266,904;
251127;2000;291,762;
251127;2100;340,883;
251127;2200;344,732;
251127;2300;315,88;
251128;0000;337,906;
251128;0100;334,695;
251128;0200;321,793;
251128;0300;326,362;
251128;0400;51,1062;
251128;0500;111,89;
251128;0600;157,069;
251128;0700;162,421;
251128;0800;228,68;
251128;0900;309,942;
251128;1000;308,457;
251128;1100;308,34;
251128;1200;310,731;
251128;1300;317,291;
251128;1400;318,07;
251128;1500;323,099;
251128;1600;319,981;
251128;1700;321,008;
251128;1800;316,107;
251128;1900;318,774;
251128;2000;309,538;
251128;2100;322,67;
251128;2200;322,012;
251128;2300;330,014;
251129;0000;326,044;
251129;0100;324,412;
251129;0200;318,445;
251129;0300;335,278;
251129;0400;339,933;
251129;0500;334,473;
251129;0600;325,01;
251129;0700;331,273;
251129;0800;330,263;
251129;0900;321,913;
251129;1000;312,048;
251129;1100;308,152;
251129;1200;305,252;
251129;1300;312,113;
251129;1400;320,815;
251129;1500;316,531;
251129;1600;315,139;
251129;1700;311,468;
251129;1800;319,984;
251129;1900;313,046;
251129;2000;324,535;
251129;2100;331,663;
251129;2200;341,593;
251129;2300;340,383;
251130;0000;332,265;
251130;0100;322,219;
251130;0200;323,374;
251130;0300;330,621;
251130;0400;320,204;
251130;0500;323,274;
251130;0600;329,389;
251130;0700;339,79;
251130;0800;331,487;
251130;0900;315,049;
251130;1000;315,865;
251130;1100;316,496;
251130;1200;294,251;
251130;1300;287,686;
251130;1400;274,038;
251130;1500;275,592;
251130;1600;275,865;
251130;1700;252,789;
251130;1800;251,479;
251130;1900;248,21;
251130;2000;237,217;
251130;2100;258,974;
251130;2200;288,467;
251130;2300;200,352;
251201;0000;92,2307;
251201;0100;49,0425;
251201;0200;27,781;
251201;0300;91,8556;
251201;0400;143,066;
251201;0500;122,096;
251201;0600;150,088;
251201;0700;174,153;
251201;0800;210,19;
251201;0900;295,479;
251201;1000;269,418;
251201;1100;233,815;
251201;1200;234,883;
251201;1300;232,798;
251201;1400;238,411;
251201;1500;240,241;
251201;1600;237,66;
251201;1700;245,239;
251201;1800;220,163;
251201;1900;221,26;
251201;2000;124,375;
251201;2100;136,201;
251201;2200;132,564;
251201;2300;133,366;
251202;0000;135,378;
251202;0100;140,267;
251202;0200;129,174;
251202;0300;131,828;
251202;0400;92,3428;
251202;0500;99,7039;
251202;0600;111,277;
251202;0700;118,244;
251202;0800;163,009;
251202;0900;200,003;
251202;1000;246,422;
251202;1100;291,389;
251202;1200;239,786;
251202;1300;230,002;
251202;1400;241,206;
251202;1500;243,161;
251202;1600;241,286;
251202;1700;248,162;
251202;1800;249,121;
251202;1900;150,45;
251202;2000;112,282;
251202;2100;128,526;
251202;2200;141,422;
251202;2300;111,679;
251203;0000;108,565;
251203;0100;62,9008;
251203;0200;114,379;
251203;0300;86,7018;
251203;0400;104,561;
251203;0500;154,923;
251203;0600;148,347;
251203;0700;152,339;
251203;0800;179,742;
251203;0900;171,569;
251203;1000;184,347;
251203;1100;192,043;
251203;1200;188,663;
251203;1300;200,188;
251203;1400;215,226;
251203;1500;189,927;
251203;1600;261,393;
251203;1700;264,675;
251203;1800;130,194;
251203;1900;139,534;
251203;2000;126,358;
251203;2100;110,198;
251203;2200;105,877;
251203;2300;74,9196;
251204;0000;77,2609;
251204;0100;112,14;
251204;0200;150,416;
251204;0300;155,152;
251204;0400;148,616;
251204;0500;134,732;
251204;0600;120,61;
251204;0700;160,231;
251204;0800;136,682;
251204;0900;194,218;
251204;1000;190,047;
251204;1100;192,056;
251204;1200;200,916;
251204;1300;212,296;
251204;1400;218,991;
251204;1500;233,86;
251204;1600;193,922;
251204;1700;172,059;
251204;1800;187,593;
251204;1900;136,982;
251204;2000;121,069;
251204;2100;129,299;
251204;2200;126,028;
251204;2300;104,771;
251205;0000;139,376;
251205;0100;133,149;
251205;0200;131,658;
251205;0300;142,576;
251205;0400;137,198;
251205;0500;142,061;
251205;0600;148,646;
251205;0700;177,842;
251205;0800;168,854;
251205;0900;150,71;
251205;1000;155,318;
251205;1100;119,65;
251205;1200;151,624;
251205;1300;196,717;
251205;1400;206,249;
251205;1500;204,009;
251205;1600;209,767;
251205;1700;220,704;
251205;1800;141,989;
251205;1900;124,794;
251205;2000;109,237;
251205;2100;121,666;
251205;2200;153,167;
251205;2300;159,83;
251206;0000;328,179;
251206;0100;329,48;
251206;0200;56,3502;
251206;0300;102,625;
251206;0400;74,0763;
251206;0500;95,0441;
251206;0600;130,701;
251206;0700;163,845;
251206;0800;149,661;
251206;0900;181,205;
251206;1000;191,061;
251206;1100;182,691;
251206;1200;185,795;
251206;1300;321,324;
251206;1400;339,983;
251206;1500;322,439;
251206;1600;318,185;
251206;1700;312,991;
251206;1800;305,699;
251206;1900;312,805;
251206;2000;321,423;
251206;2100;324,884;
251206;2200;326,278;
251206;2300;326,713;
251207;0000;348,451;
251207;0100;9,16525;
251207;0200;140,197;
251207;0300;120,319;
251207;0400;131,233;
251207;0500;143,031;
251207;0600;107,633;
251207;0700;321,93;
251207;0800;314,665;
251207;0900;321,08;
251207;1000;327,439;
251207;1100;313,367;
251207;1200;285,676;
251207;1300;267,68;
251207;1400;290,149;
251207;1500;301,528;
251207;1600;309,956;
251207;1700;328,235;
251207;1800;328,393;
251207;1900;326,807;
251207;2000;331,888;
251207;2100;327,759;
251207;2200;332,226;
251207;2300;337,852;
251208;0000;330,981;
251208;0100;325,802;
251208;0200;322,77;
251208;0300;352,394;
251208;0400;321,342;
251208;0500;345,521;
251208;0600;196,595;
251208;0700;193,91;
251208;0800;303,678;
251208;0900;334,104;
251208;1000;333,921;
251208;1100;324,669;
251208;1200;324,962;
251208;1300;339,862;
251208;1400;336,15;
251208;1500;315,915;
251208;1600;323,443;
251208;1700;325,727;
251208;1800;322,297;
251208;1900;315,69;
251208;2000;316,436;
251208;2100;315,498;
251208;2200;304,796;
251208;2300;302,708;
251209;0000;296,388;
251209;0100;292,283;
251209;0200;324,005;
251209;0300;327,148;
251209;0400;316,891;
251209;0500;;
251209;0600;;
251209;0700;;
251209;0800;;
251209;0900;;
251209;1000;;
251209;1100;;
251209;1200;;
251209;1300;;
251209;1400;246,441;
251209;1500;259,847;
251209;1600;264,649;
251209;1700;273,31;
251209;1800;300,52;
251209;1900;325,297;
251209;2000;321,888;
251209;2100;328,515;
251209;2200;340,957;
251209;2300;359,431;
251210;0000;338,607;
251210;0100;290,369;
251210;0200;291,38;
251210;0300;340,764;
251210;0400;248,709;
251210;0500;293,981;
251210;0600;283,398;
251210;0700;353,37;
251210;0800;344,863;
251210;0900;342,958;
251210;1000;333,202;
251210;1100;292,759;
251210;1200;258,126;
251210;1300;269,974;
251210;1400;296,852;
251210;1500;308,854;
251210;1600;313,835;
251210;1700;320,036;
251210;1800;323,882;
251210;1900;324,373;
251210;2000;330,359;
